model_id,file_id,frame_id,bald,entropy,dice
3,7368,202443,2799.739,43355.695,0.9878705632887997
3,7368,202444,1922.7787,46060.52,0.9869633892247245
3,7368,202445,3041.4888,45683.105,0.9836077205443517
3,7368,202446,2808.6765,45926.668,0.9858180823393561
3,7368,202447,2549.219,44817.188,0.9854043445034891
3,7368,202448,2509.2285,50563.547,0.9845140817530514
3,7368,202449,2579.8503,46085.28,0.9866354780579878
3,7368,202450,1936.6084,41883.953,0.98925614752659
3,7368,202451,1820.8013,41611.81,0.9889875457089624
3,7368,202452,2275.181,41138.3,0.9904449428339858
3,7368,202453,1955.327,41528.184,0.9877716173910531
3,7368,202454,3448.0007,43375,0.9906088111229104
3,7368,202455,1571.5796,38209.57,0.9894777372237176
3,7368,202456,2279.583,42681.07,0.9900448846816878
3,7368,202457,2896.7031,45108.09,0.9884789779047896
3,7368,202458,4583.9653,47675.613,0.9834918051075354
3,7368,202459,4323.9146,49094.168,0.9838340919021659
3,7368,202460,5095.865,52451.766,0.9854884698166497
3,7368,202461,3736.4666,52830.98,0.9818195975196707
3,7368,202462,4109.0576,48318.332,0.9803885184516021
3,7368,202463,2401.9844,48748.633,0.9844923377936206
3,7368,202464,2788.2798,43970.223,0.9857457047818596
3,7368,202465,4151.4,56108.312,0.983553963827248
3,7368,202466,4032.8813,46514.953,0.986558294059989
3,7368,202467,2947.1355,45499.72,0.9864400800485933
3,7368,202468,2140.3274,42524.46,0.9898715606567151
3,7368,202469,1758.2412,42250.11,0.989903583269636
3,7368,202470,2717.3472,42650.906,0.9900878744909577
3,7369,202471,3083.803,31064.535,0.988310630480635
3,7369,202472,2167.749,32238.846,0.9870746503694284
3,7369,202473,1982.4916,30843.486,0.9800511553524556
3,7369,202474,4963.465,36614.586,0.9782054555168168
3,7369,202475,1885.9517,32539.04,0.9774767680528772
3,7369,202476,3142.729,35474.293,0.9787855313985544
3,7369,202477,4212.1494,36636.51,0.9779066733943901
3,7369,202478,3301.1719,37640.086,0.9791078001579038
3,7369,202479,3020.6274,40621.91,0.9761659071389539
3,7369,202480,2777.5022,39783.992,0.9737795804126567
3,7369,202481,3327.0479,42345.36,0.9765834070261433
3,7369,202482,4170.1284,44985.043,0.9766959795515657
3,7369,202483,3551.4182,45704.727,0.9795565047920146
3,7369,202484,2068.6035,40293.344,0.9835990082620208
3,7369,202485,4118.26,44534.266,0.9756060756832868
3,7369,202486,6003.224,47067.03,0.9761184796596764
3,7369,202487,4299.476,47984.03,0.9722099579700482
3,7369,202488,4743.3447,46673.17,0.9677075390383022
3,7369,202489,3762.4285,41754.742,0.9694932731383126
3,7369,202490,2827.0864,45019.363,0.9700247832591177
3,7369,202491,3840.944,43364.906,0.969268352941835
3,7369,202492,2999.9873,46818.156,0.9692771926487196
3,7369,202493,2570.2437,39004.355,0.9761180587395912
3,7369,202494,4403.0776,39677.168,0.9792544487645898
3,7369,202495,3620.182,44488.477,0.9910756554868183
3,7369,202496,2479.2202,44151.12,0.9823833150971266
3,7369,202497,4417.3823,46737.66,0.9781319580135467
3,7369,202498,4126.153,46315.445,0.9804093222388017
3,7369,202499,3210.5474,49723.824,0.9801530655225776
3,7369,202500,2838.9995,42691.547,0.9824062647889972
3,7369,202501,2417.5195,43937.55,0.9799553677936709
3,7369,202502,2751.7104,47574.363,0.981846728092395
3,7369,202503,3095.1157,43061.9,0.9808854298972631
3,7369,202504,5277.1562,50017.48,0.9784177312198354
3,7369,202505,4179.698,38756.94,0.9876986728643877
3,7369,202506,2663.2485,38385.875,0.9876638350179929
3,7369,202507,1449.0969,37815.65,0.9927666445331937
3,7369,202508,3236.1465,39800.094,0.9909489065534257
3,7369,202509,1480.2551,34004.816,0.9950975269825526
3,7369,202510,3908.0693,42270.92,0.9865722459244209
3,7369,202511,3766.3655,43705.44,0.9781322136914447
3,7369,202512,2806.4932,40777.04,0.9818262811863165
3,7369,202513,3227.727,47589.31,0.977909326050797
3,7369,202514,5351.4746,47143.387,0.9752542963401616
3,7369,202515,3653.9954,43001.527,0.9787642152747036
3,7369,202516,2784.5393,44760.71,0.9771504273989893
3,7369,202517,4786.8022,40985.125,0.9784491034295623
3,7369,202518,5090.414,41712.367,0.983524461095848
3,7369,202519,4848.1636,40739.16,0.9829788482920155
3,7382,203041,2123.2698,18257.053,0.9926773912354881
3,7382,203042,1075.4324,16725.889,0.9955082646144564
3,7382,203043,899.7247,15979.622,0.995355577383803
3,7382,203044,1023.7334,17581.22,0.9934499135576965
3,7382,203045,1596.0524,18912.123,0.9949043366240423
3,7382,203046,1261.7198,16276.037,0.99514489290647
3,7382,203047,1246.5066,16162.026,0.9942325997544843
3,7382,203048,1729.6768,18503.855,0.994370128499682
3,7382,203049,1862.5887,18756.877,0.9926699950765515
3,7382,203050,1788.3684,19344.137,0.9948818238988899
3,7382,203051,2086.748,16810.943,0.9950061408602503
3,7382,203052,931.03986,17807.229,0.9921503622058165
3,7382,203053,1369.3124,18815.615,0.9924402198313729
3,7382,203054,1939.3397,19169.918,0.9922981644947569
3,7382,203055,1109.9348,19867.572,0.9896224149077113
3,7382,203056,3228.8372,20206.887,0.9925558223387566
3,7382,203057,2637.0205,20083.273,0.9876690810477754
3,7382,203058,2287.3423,20999.725,0.9879049181032165
3,7382,203059,2012.845,20707.74,0.9902933592138271
3,7382,203060,1976.3085,20936.51,0.986601808998998
3,7382,203061,1577.8616,20352.465,0.985479812175547
3,7382,203062,3398.0754,21983.264,0.9827403712532539
3,7382,203063,2342.5718,21521.854,0.983428973759063
3,7382,203064,2901.5178,21611.93,0.986645164761606
3,7382,203065,3916.9636,23648.926,0.9863594645796544
3,7382,203066,2382.5427,19408.098,0.9833985318984154
3,7382,203067,1847.974,19464.4,0.9835277890845754
3,7382,203068,2483.7642,21020.555,0.986523526585234
3,7382,203069,2193.0266,20843.613,0.9847449802711457
3,7382,203070,1667.212,20247.412,0.9883855765454629
3,7382,203071,2734.4329,20813.941,0.9851067815024728
3,7382,203072,3571.0337,21647.443,0.9831431254580303
3,7382,203073,3292.8071,20616.188,0.9855270339078096
3,7382,203074,3526.9238,22061.107,0.9822036070504164
3,7382,203075,2824.2908,21857.045,0.9840569767020955
3,7382,203076,2017.002,19812.955,0.9828524668732253
3,7382,203077,2212.7332,22107.586,0.9789924589746137
3,7382,203078,1766.8555,21182.176,0.9809470909467364
3,7382,203079,1573.9468,18792.357,0.979634674875812
3,7382,203080,2620.5642,21182.064,0.98175205501147
3,7382,203081,1157.102,18003.617,0.9812143777329639
3,7382,203082,1763.8151,19005.246,0.9814745500014074
3,7382,203083,1302.6847,19012.877,0.981539474775579
3,7382,203084,1836.7627,18341.8,0.9808645063801895
3,7382,203085,2052.6516,19775.576,0.9844954273503881
3,7382,203086,2252.6516,19796.05,0.9847142369802255
3,7382,203087,1295.2173,17843.078,0.9851851033856069
3,7382,203088,1814.4832,20534.432,0.9825274747239088
3,7382,203089,3392.7388,20250.191,0.9835158965151795
3,7382,203090,1459.7794,17941.123,0.9834551285501221
3,7432,205247,335.36795,13119.937,0.9961556165184071
3,7432,205248,400.5875,12378,0.9962535211395865
3,7432,205249,293.64175,12667.154,0.995675793829567
3,7432,205250,260.6828,12402.5205,0.9948137016119732
3,7432,205251,280.29474,12100.183,0.9950109281701285
3,7432,205252,311.76102,12848.34,0.9941102412200724
3,7432,205253,292.72083,11842.893,0.9953662047154799
3,7432,205254,344.41296,12239.321,0.9945702362952291
3,7432,205255,294.0296,12045.915,0.9941887126909761
3,7432,205256,250.39076,12311.036,0.9943383746833582
3,7432,205257,281.46487,12255.178,0.9943426925201801
3,7432,205258,354.24057,12164.634,0.9943193583701748
3,7432,205259,321.96423,12537.36,0.9954141732022119
3,7432,205260,423.3636,12896.885,0.9953021932373312
3,7432,205261,558.5025,13064.694,0.9949969656182247
3,7432,205262,378.16882,12617.499,0.9945445162578799
3,7432,205263,303.51212,13320.51,0.9953018751742457
3,7432,205264,283.7511,12842.43,0.995951981644012
3,7432,205265,474.82092,12881.739,0.995338149182443
3,7432,205266,308.30273,12961.39,0.9954558241537903
3,7432,205267,316.08228,12418.278,0.9947265549354374
3,7432,205268,409.24744,12415.938,0.9956367231448858
3,7432,205269,506.7053,12236.922,0.9962095532643902
3,7432,205270,349.95602,13045.432,0.9952498986375096
3,7432,205271,430.22018,13158.197,0.9945389872234182
3,7432,205272,314.98605,12857.787,0.9952593880390773
3,7432,205273,302.2216,13050.622,0.994825586379148
3,7432,205274,343.44968,13279.766,0.9950316804228561
3,7432,205275,315.56424,12963.857,0.9951095023432659
3,7432,205276,313.5504,13116.513,0.9952138872759381
3,7432,205277,383.81915,13176.923,0.9953136549243122
3,7432,205278,352.40152,13215.24,0.9957459417837076
3,7432,205279,324.78162,13410.258,0.9954674731515527
3,7432,205280,323.99762,13403.732,0.9956622146833356
3,7432,205281,289.17093,13061.489,0.9956390285307165
3,7432,205282,348.0313,13301.003,0.9953861719749494
3,7432,205283,415.60724,13543.213,0.9952466797047351
3,7432,205284,324.25552,13341.033,0.9956847564205095
3,7432,205285,441.50677,12618.18,0.9959261274329527
3,7432,205286,445.323,13813.329,0.9957982457846235
3,7432,205287,469.18033,13164.506,0.9958400782053979
3,7432,205288,294.06665,12841.796,0.9959673267046976
3,7432,205289,304.5883,12618.341,0.9960680035673597
3,7432,205290,388.53235,12724.154,0.9968069333374735
3,7432,205291,299.6672,12705.545,0.9962191789987573
3,7432,205292,575.03094,13291.879,0.9959919842033065
3,7432,205293,301.84164,12891.265,0.9954975555113917
3,7432,205294,318.28976,12982.4375,0.9958654629313416
3,7432,205295,431.17032,13713.7705,0.9956087712380792
3,7432,205296,391.03842,13841.359,0.9958527460082978
3,7446,205913,1886.3328,24458.127,0.9913064800458492
3,7446,205914,638.152,20091.912,0.9940228271933383
3,7446,205915,2578.5352,22714.943,0.9924618199548587
3,7446,205916,1521.113,21595.062,0.9943399070967278
3,7446,205917,3736.4111,26709.764,0.9929558145198008
3,7446,205918,3673.6516,30440.957,0.9924858009553919
3,7446,205919,2106.3997,27101.71,0.9927158393749994
3,7446,205920,3433.9148,27187.553,0.9938324723604502
3,7446,205921,1576.5022,24292.723,0.9944246134132229
3,7446,205922,3604.1443,29904.938,0.9912700699988513
3,7446,205923,2072.886,27080.559,0.9932717296894878
3,7446,205924,4291.714,30818.629,0.9942038731266887
3,7446,205925,1842.0874,25328.238,0.9926317584734214
3,7446,205926,1634.0182,25168.893,0.9934491950876232
3,7446,205927,2150.2085,28285.963,0.9883938015421099
3,7446,205928,2254.6104,25902.123,0.9930018303152781
3,7446,205929,1918.066,24947.768,0.9931980892221972
3,7446,205930,1597.3177,24087.916,0.9933591519880884
3,7446,205931,2330.2017,25817.912,0.9933643737092774
3,7446,205932,2126.317,27080.285,0.9926679382627518
3,7446,205933,1180.6973,22181.754,0.9942021176224273
3,7446,205934,1384.7941,22878.684,0.9925068276807625
3,7446,205935,1034.3793,22618.52,0.9928454910315899
3,7446,205936,955.3081,18020.117,0.9953951820927532
3,7446,205937,1431.2827,19742.002,0.9945507252587624
3,7446,205938,1076.9111,18679.396,0.9943145698764287
3,7480,207460,265.0188,11767.346,0.9942793619417536
3,7480,207461,381.4653,11959.262,0.9946324407471645
3,7480,207462,361.36237,12419.958,0.9939228779858316
3,7480,207463,286.75125,12098.28,0.994216763033096
3,7480,207464,288.337,12090.8125,0.9938926463761961
3,7480,207465,404.0434,12378.062,0.9935169714102814
3,7480,207466,246.11832,11924.218,0.9938883355109933
3,7480,207467,298.49277,12104.037,0.9940061834629785
3,7480,207468,387.10745,12146.109,0.9940037129919751
3,7480,207469,433.72385,12253.209,0.9941623466774152
3,7480,207470,386.8142,12293.155,0.993733812906267
3,7480,207471,279.70197,12185.525,0.9946232381614992
3,7480,207472,279.9166,12111.887,0.9941577232516465
3,7480,207473,284.1377,12001.239,0.9946300695828292
3,7480,207474,306.61017,12006.331,0.9946544971617108
3,7480,207475,298.3937,12242.644,0.9944506657349683
3,7480,207476,468.6646,11883.42,0.994845517695043
3,7480,207477,254.5083,11460.671,0.9936899180081147
3,7480,207478,291.26447,11488.158,0.9937258589909952
3,7480,207479,458.47394,12017.503,0.9944559690409863
3,7480,207480,343.14816,11955.374,0.9948670283315226
3,7480,207481,269.25635,11282.4375,0.9947724411351937
3,7480,207482,300.8357,11352.919,0.9945521826191576
3,7480,207483,247.04233,11294.111,0.9941696737050831
3,7480,207484,312.52,11698.603,0.994807921970465
3,7480,207485,331.42184,11518.782,0.9943186042262055
3,7480,207486,431.65967,11621.972,0.9938733537559112
3,7480,207487,343.7944,11349.115,0.994924880989705
3,7480,207488,444.37988,11942.538,0.9951103067186178
3,7480,207489,257.7101,11395.099,0.9948894521826757
3,7480,207490,311.34912,11272.753,0.9949588123353617
3,7480,207491,308.9013,11240.759,0.9944735060529494
3,7480,207492,400.9265,12062.535,0.9949616072514915
3,7480,207493,275.44675,11567.566,0.9945453918759093
3,7480,207494,295.23386,11708.191,0.9943515301743852
3,7480,207495,286.86334,11509.408,0.9947253634639562
3,7480,207496,266.61438,11884.333,0.9942057137024534
3,7480,207497,257.91788,11886.338,0.9946988048819044
3,7480,207498,237.43233,11202.86,0.9945269553560956
3,7480,207499,289.5794,12258.699,0.9932379865518267
3,7480,207500,267.7116,12096.155,0.9940428830546312
3,7480,207501,309.71747,12273.501,0.9938414985001705
3,7480,207502,261.61783,12367.833,0.9937727551881448
3,7480,207503,414.21805,11455.565,0.994074138728426
3,7480,207504,304.09198,12584.088,0.9928043930563515
3,7480,207505,289.6418,12398.985,0.9930741480228245
3,7480,207506,369.7558,12609.726,0.9936481559909142
3,7480,207507,378.29013,12888.839,0.9935327450973619
3,7480,207508,372.31448,11985.674,0.9940473629272498
3,7480,207509,361.30576,11941.212,0.9943147976163946
3,7496,208103,267.9697,11036.425,0.9955871132956171
3,7496,208104,586.10443,12730.676,0.9947556301868263
3,7496,208105,232.88264,11209.905,0.9949943266804608
3,7496,208106,245.32614,11364.544,0.9953686763218692
3,7496,208107,654.3136,12107.349,0.9946264076337936
3,7496,208108,290.34158,11076.794,0.9947913881427279
3,7496,208109,203.73361,11119.114,0.9955006336016798
3,7496,208110,244.86198,11013.231,0.9943516119200788
3,7496,208111,259.60284,10660.079,0.99512499512309
3,7496,208112,531.8656,11826.806,0.9940843413158055
3,7496,208113,221.59592,10946.353,0.9943421172805715
3,7496,208114,267.5823,10994.798,0.9944317040212762
3,7496,208115,306.57144,11393.593,0.9944691255198604
3,7496,208116,306.4417,11136.764,0.9948695002283741
3,7496,208117,261.73215,10842.42,0.9949475696548464
3,7496,208118,294.3177,11543.892,0.994238078567591
3,7496,208119,278.60654,11509.318,0.9952233191832198
3,7496,208120,235.50403,11040.107,0.9959164546661444
3,7496,208121,296.82703,11482.7295,0.9946282379232274
3,7496,208122,249.37549,10889.1875,0.9944703872111403
3,7496,208123,386.1848,11698.687,0.9944903995453644
3,7496,208124,250.95937,10803.521,0.9945316153677831
3,7496,208125,202.30885,10919.831,0.9946727481141524
3,7496,208126,380.08936,11383.942,0.9940868923708664
3,7496,208127,226.3669,11174.936,0.9942059053620191
3,7496,208128,242.509,10965.393,0.9950335765677526
3,7496,208129,314.2091,11414.549,0.9948117767360916
3,7496,208130,268.6145,11750.991,0.9946978876509526
3,7496,208131,350.3278,11320.214,0.9942336487652303
3,7496,208132,717.45874,12435.578,0.9949700490724138
3,7496,208133,283.48914,11234.906,0.994100727798013
3,7496,208134,335.59552,11556.822,0.9940738250810924
3,7496,208135,356.50638,11391.552,0.9938243486699543
3,7496,208136,274.15048,11207.741,0.9946590714281469
3,7496,208137,229.47983,11301.819,0.9944181852889822
3,7496,208138,321.6107,11426.61,0.9943937895002558
3,7496,208139,245.78192,11185.737,0.9949871731808146
3,7496,208140,335.22955,11405.865,0.9948629167815215
3,7496,208141,280.1748,11379.719,0.9942405183326088
3,7496,208142,276.92923,11318.407,0.9939073953779672
3,7496,208143,300.54236,11544.106,0.9943956872192252
3,7496,208144,228.28003,11264.699,0.9947869278430593
3,7496,208145,256.99768,11097.67,0.9949198321163875
3,7496,208146,341.7034,11163.794,0.9946324462909595
3,7496,208147,249.96068,11550.55,0.9950664266865232
3,7496,208148,253.14928,11254.64,0.9947248779121671
3,7496,208149,464.8155,11807.138,0.9937868475804157
3,7496,208150,235.07095,11038.302,0.9941171328161297
3,7496,208151,247.09325,11432.308,0.994066303475688
3,7496,208152,287.2469,11438.09,0.9941946519018341
3,29084,901782,2048.4622,11079.486,0.9992331350555583
3,29084,901783,2572.7903,16485.225,0.9969835162338672
3,29084,901784,2150.291,14233.915,0.9980267765938438
3,29084,901785,3941.212,19829.436,0.9986864979533527
3,29084,901786,3028.5654,18098.955,0.9987491239093029
3,29084,901787,3221.3716,21353.795,0.9975300970131239
3,29084,901788,1508.4814,16336.683,0.9993291171735507
3,29084,901789,3524.213,22541.67,0.9572337470432047
3,29084,901790,3257.9883,19139.945,0.9599411459370747
3,29084,901791,6784.8433,32208.926,0.9483662892103903
3,29084,901792,5426.6846,36593.832,0.9381223137804044
3,29084,901793,3117.579,30583.033,0.9523698045645391
3,29084,901794,5331.2676,26490.33,0.9562376667987107
3,29084,901795,4568.0923,25213.268,0.959466837389877
3,29084,901796,3566.8623,31613.06,0.9625929022129941
3,29084,901797,3271.495,29368.438,0.9673962663331763
3,29084,901798,5408.961,36413.285,0.9772324713958246
3,29084,901799,4613.7373,34753.14,0.9861434803154201
3,29084,901800,1184.8467,26715.12,0.9964421019688312
3,29084,901801,2324.7937,23814.592,0.9985975651974606
3,29084,901802,1462.2527,27545.846,0.9532991924515712
3,29084,901803,3229.3647,29732.988,0.9487302635587554
3,29084,901804,3665.9783,25870.896,0.9488100225598501
3,29084,901805,2673.9834,30158.582,0.9309342880035975
3,29084,901806,3439.2341,32477.754,0.9093128152413765
3,29084,901807,4518.4985,29899.854,0.9102827052742335
3,29084,901808,3628.5488,27814.793,0.8974914428442939
3,29084,901809,4432.5557,33132.734,0.9058115307202161
3,29084,901810,4687.208,29716.404,0.8902005538076238
3,29084,901811,8922.861,45689.598,0.9149899829476992
3,29084,901812,3922.475,31554.422,0.8979775914076467
3,29084,901813,3739.3562,33915.64,0.8989114736745295
3,29084,901814,3274.0957,31333.86,0.888200454863614
3,29084,901815,5269.4434,43821.25,0.9048127548016539
3,29084,901816,4169.9575,38862.562,0.9063574098555179
3,29084,901817,5946.8936,38502.9,0.9090125138005953
3,29084,901818,3135.5862,36116.434,0.9009554135164755
3,29084,901819,3979.073,35508.004,0.9029813534063276
3,29084,901820,3260.3093,37400.11,0.9130456266676644
3,29084,901821,5142.7744,44853.312,0.9191299647484179
3,29084,901822,6286.062,48494.094,0.9239025915209724
3,29084,901823,6207.746,51163.477,0.9384203819007936
3,29084,901824,8688.935,53295.63,0.9397966390370658
3,29084,901825,5411.782,52553.414,0.9377825112906951
3,29084,901826,5930.1353,51361.58,0.9438203335031721
3,29084,901827,6334.899,46185.164,0.9479701680214723
3,29084,901828,6122.2065,56647.2,0.9457011076964931
3,29084,901829,6211.294,46063.312,0.9453722032765475
3,29084,901830,7799.3394,46813.22,0.9434550545075564
3,31586,983429,4496.596,33845.066,0.9511192509802613
3,31586,983430,5872.8975,31084.924,0.9469354510891069
3,31586,983431,5126.294,34891.8,0.9494820743818678
3,31586,983432,5457.195,34438.473,0.9529158327519185
3,31586,983433,3615.8623,31121.28,0.9519197207287406
3,31586,983434,5947.295,37042.188,0.9537901560876005
3,31586,983435,5654.403,37617.28,0.9558866828506658
3,31586,983436,6095.8013,38913.438,0.9541337565730167
3,31586,983437,5760.797,42724.16,0.9593278439994818
3,31586,983438,6316.218,46220.81,0.9650175124204889
3,31586,983439,5969.3726,44082.508,0.9680439065969121
3,31586,983440,5781.607,44705.05,0.9652882037171314
3,31586,983441,5184.364,44434.953,0.9753405137765406
3,31586,983442,6292.5464,45840.84,0.9629649843197245
3,31586,983443,4874.4204,38750.61,0.9680756709036891
3,31586,983444,6059.787,44828.195,0.9733753362933053
3,31586,983445,5904.151,47457.586,0.969230453410701
3,31586,983446,8053.3433,48247.24,0.9638929896362082
3,31586,983447,6429.2856,45241.93,0.9611860219362892
3,31586,983448,5532.358,47087.71,0.9700880063985228
3,31586,983449,4668.8916,42970.24,0.9674100379379619
3,31586,983450,3531.0925,40731.133,0.9730770494833577
3,31586,983451,6179.3306,46014.188,0.9617060696121692
3,31586,983452,4447.919,45592.504,0.97145962423447
3,31586,983453,4473.04,43873.81,0.9726832763569231
3,31586,983454,5827.6846,41039.176,0.9731817848247502
3,31586,983455,5837.2046,43501.633,0.9720032575608657
3,31586,983456,4180.1045,41220.168,0.977330800704388
3,31586,983457,5159.8296,41988.99,0.9788518239625451
3,31586,983458,3920.6099,38933.445,0.9777466210667846
3,31586,983459,5235.7544,45457.18,0.9782036906973853
3,31586,983460,4873.485,45288.3,0.97648383499674
3,31586,983461,6021.585,45471.07,0.977102578983355
3,31586,983462,5495.7715,47763.223,0.97416361180058
3,31586,983463,5937.1655,43803.656,0.9782858668056402
3,31586,983464,6537.5894,46874.574,0.9767457900766117
3,31586,983465,5002.2007,47051.58,0.9789031867489932
3,31586,983466,8207.752,48039.805,0.9740015097518795
3,31586,983467,7145.9106,47772.906,0.9669587518155588
3,31586,983468,7571.868,52395.098,0.9743710762568004
3,31586,983469,11093.783,49766.027,0.9682568650250485
3,31586,983470,10844.655,48240.266,0.9647144404509166
3,31586,983471,7465.7563,49541.76,0.9640952618857425
3,31586,983472,6820.3438,46452.496,0.9570974244501227
3,31586,983473,8724.873,46799.86,0.9648503544289188
3,31586,983474,7817.8315,44875.254,0.9602986632503405
3,31586,983475,6892.662,45282.07,0.9695314675058064
3,31586,983476,6870.358,40097.348,0.970944153575638
3,31586,983477,5959.6323,39287.52,0.9725007367047658
3,35769,1097602,1153.2417,26607.412,0.9995544356550702
3,35769,1097603,1083.7334,28322.762,0.9970439570897922
3,35769,1097604,2064.9265,25077.037,0.9980210319109799
3,35769,1097605,1240.8369,27403.342,0.9991734353971996
3,35769,1097606,1381.8104,32281.285,0.9981608004960584
3,35769,1097607,1784.8094,33623.293,0.9989025482933648
3,35769,1097608,1947.2762,39884.39,0.99543788452732
3,35769,1097609,1800.3707,37229.754,0.9979473026333393
3,35769,1097610,1008.6541,40475.7,0.9936369063271993
3,35769,1097611,1477.7606,41465.457,0.9959645199483129
3,35769,1097612,1867.4669,45529.94,0.9960044159199083
3,35769,1097613,1553.5807,47471.387,0.9955956926295382
3,35769,1097614,2173.767,49860.957,0.9955649046981357
3,35769,1097615,2527.6953,50134.305,0.9944716731986909
3,35769,1097616,2057.6074,49101.29,0.9932518680137008
3,35769,1097617,2205.566,55106.867,0.9928631492908532
3,35769,1097618,3150.4714,63364.45,0.9902426082882699
3,35769,1097619,2403.447,47064.35,0.9963340371726717
3,35769,1097620,1748.8285,38874.254,0.998431132445375
3,35769,1097621,1716.9316,42576.035,0.995111044879391
3,35769,1097622,2660.5835,43127.688,0.995620706434075
3,35769,1097623,2608.1533,36344.38,0.9969739217772888
3,35769,1097624,1387.9198,38898.543,0.9962389208986385
3,35769,1097625,2393.6648,40240.234,0.9963047355954803
3,35769,1097626,1891.641,42594.324,0.9957433522501715
3,35769,1097627,2944.7131,40527.24,0.9949583826951758
3,35769,1097628,964.7591,24130.582,0.9977552683331302
3,35769,1097629,3253.5837,34339.51,0.9953555929535315
3,35769,1097630,1907.6205,40415.617,0.9972036585785711
3,35769,1097631,2260.8286,37328.168,0.9950908210092735
3,35769,1097632,2203.4705,38812.16,0.9963859111791731
3,35769,1097633,4610.6245,52996.203,0.9878649117184876
3,35769,1097634,3056.9116,49078.645,0.98708763157971
3,35769,1097635,4176.981,57107.566,0.9833168423149996
3,35769,1097636,5582.8105,60206.414,0.9845986840926665
3,35769,1097637,5140.964,62813.086,0.9823898760711548
3,35769,1097638,14627.055,68619.516,0.9785879429511847
3,35769,1097639,8244.453,66531.25,0.9426398886470782
3,35769,1097640,9210.583,71050.36,0.9299257403994546
3,35769,1097641,10137.039,68511.875,0.9202566505746103
3,35769,1097642,7504.0195,66039.3,0.928537511053813
3,35769,1097643,8461.452,67884.66,0.9172018679120024
3,35769,1097644,9546.627,65824.31,0.9161667673059107
3,35769,1097645,11473.66,66753.66,0.9235098619297363
3,35769,1097646,9197.328,66920.69,0.926179303795336
3,35769,1097647,7765.7285,65299.215,0.9377577671290948
3,35769,1097648,7001.6216,64441.1,0.9350418025054814
3,35769,1097649,8358.731,67261.84,0.93532715126578
3,35769,1097650,7475.6587,67421.97,0.9341408889763321
3,37143,1134089,8847.55,53781.09,0.9680449027247999
3,37143,1134090,9703.624,52837.16,0.9556371726066749
3,37143,1134091,7694.2637,51580.93,0.9384559398734565
3,37143,1134092,12324.9375,55920.11,0.920720424716112
3,37143,1134093,6913.8135,55029.668,0.9443878555970897
3,37143,1134094,7794.904,60069.902,0.9546196373535514
3,37143,1134095,8905.177,63636.027,0.9506644780891917
3,37143,1134096,7985.6963,57848.535,0.9483656139101564
3,37143,1134097,7874.332,60822.215,0.939473207293056
3,37143,1134098,13068.2295,66128.09,0.9296436782465265
3,37143,1134099,10546.923,64236.465,0.9288444350153652
3,37143,1134100,10002.325,64962.55,0.9335674685118444
3,37143,1134101,9987.437,67829.55,0.9157895812817274
3,37143,1134102,9734.613,68506.53,0.9432498980311977
3,37143,1134103,11131.727,70000.1,0.9368403756374549
3,37143,1134104,8060.3057,69659.43,0.9321826039546046
3,37143,1134105,7749.4985,74180.14,0.9315600753405335
3,37143,1134106,8676.778,72838.88,0.9136077873529027
3,37143,1134107,11485.123,68924.195,0.9202545985665826
3,37143,1134108,6624.84,65853.31,0.9110323390511579
3,37143,1134109,9670.508,68092.38,0.9241549765964476
3,37143,1134110,8707.486,65029.24,0.9303925963976482
3,37143,1134111,10963.191,65785.28,0.9098323471491052
3,37143,1134112,6501.8667,61975.207,0.9180212786265912
3,37143,1134113,11515.568,70745.33,0.9175129609074465
3,37143,1134114,9941.7,67879.49,0.9396954042484691
3,37143,1134115,7864.9316,63763.914,0.9377244427454466
3,37143,1134116,5527.7534,52439.426,0.9282923610705811
3,37143,1134117,6894.0146,62503.844,0.9199999971693258
3,37143,1134118,9173.891,58731.65,0.9097318324384251
3,37143,1134119,5504.0356,58599.508,0.926793258551381
3,37143,1134120,7390.967,60923.805,0.9326469104309344
3,37143,1134121,5574.7754,51419.082,0.9505353042952431
3,37143,1134122,6676.8804,56271.58,0.9528715722495036
3,37143,1134123,6575.8657,53257.938,0.9511305978306023
3,37143,1134124,5184.5703,49391.348,0.9477700246330155
3,37143,1134125,7756.0894,54003.535,0.9477617311772578
3,37143,1134126,7010.66,55970.617,0.9501099569960458
3,37143,1134127,6317.7036,53117.426,0.9514176454225995
3,37143,1134128,7370.765,54657.457,0.9559940105819219
3,37143,1134129,9952.409,59494.684,0.9466922227404568
3,37143,1134130,10041.371,63307.277,0.9365793321111324
3,37143,1134131,10234.551,63391.297,0.9367372156979192
3,44490,1348075,3883.7554,57447.633,0.9920935300170471
3,44490,1348076,3771.7563,57010.72,0.9930004921791532
3,44490,1348077,4338.4883,51926.242,0.9903174756781402
3,44490,1348078,4168.7144,44172.477,0.9913557226193608
3,44490,1348079,4373.166,46409.93,0.9937064426910092
3,44490,1348080,5446.5596,44901,0.9929129645974777
3,44490,1348081,4425.4185,40278.066,0.9941572300800491
3,44490,1348082,4149.0293,39314.156,0.9929864694465332
3,44490,1348083,5002.2847,39359.242,0.9921923393907939
3,44490,1348084,3619.7056,41411.984,0.9890456549950155
3,44490,1348085,4861.0938,39487.84,0.9890948740653903
3,44490,1348086,3744.4436,35589.36,0.9905531868193226
3,44490,1348087,5984.2393,40665.27,0.9912582047525275
